#{"env_id": "MountainCar-v0", "t_start": 1517941374.045607}
r,l,t
-200.0,200,3833.050377
-200.0,200,3835.027523
-200.0,200,3836.977578
-200.0,200,3838.791756
-200.0,200,3840.793934
-200.0,200,3842.760892
-200.0,200,3844.708397
-200.0,200,3846.680896
-200.0,200,3848.651127
-200.0,200,3850.63952
-200.0,200,3852.622561
-200.0,200,3854.417454
-200.0,200,3856.409964
-200.0,200,3858.332125
-200.0,200,3860.330926
-200.0,200,3862.311739
-200.0,200,3864.281345
-200.0,200,3866.247864
-200.0,200,3868.251677
-200.0,200,3870.031667
-200.0,200,3872.022942
-200.0,200,3873.993809
-200.0,200,3875.962615
-200.0,200,3877.943923
-200.0,200,3879.906242
-200.0,200,3881.868278
-200.0,200,3883.849278
-200.0,200,3885.807198
-200.0,200,3887.636755
-200.0,200,3889.610695
-200.0,200,3891.58183
-200.0,200,3893.540791
-200.0,200,3895.537389
-200.0,200,3897.516793
-200.0,200,3899.47441
-200.0,200,3901.466074
-200.0,200,3903.251405
-200.0,200,3905.220956
-200.0,200,3907.190009
-200.0,200,3909.179678
-200.0,200,3911.1276
-200.0,200,3913.116587
-200.0,200,3915.085144
-200.0,200,3917.046493
-200.0,200,3919.037294
-200.0,200,3920.856901
-200.0,200,3922.847864
-200.0,200,3924.792747
-200.0,200,3926.745904
-200.0,200,3928.727668
-200.0,200,3930.710073
-200.0,200,3932.717011
-200.0,200,3934.692107
-200.0,200,3936.492686
-200.0,200,3938.470114
-200.0,200,3940.442914
-200.0,200,3942.38935
-200.0,200,3944.343916
-200.0,200,3946.300217
-200.0,200,3948.243071
-200.0,200,3950.21706
-200.0,200,3952.185356
-200.0,200,3953.9912
-200.0,200,3955.970135
-200.0,200,3957.910644
-200.0,200,3959.892371
-200.0,200,3961.861089
-200.0,200,3963.82295
-200.0,200,3965.776711
-200.0,200,3967.757172
-200.0,200,3969.551004
-200.0,200,3971.491453
-200.0,200,3973.473484
-200.0,200,3975.475148
-200.0,200,3977.423837
-200.0,200,3979.396319
-200.0,200,3981.364784
-200.0,200,3983.334434
-200.0,200,3985.289622
-200.0,200,3987.12091
-200.0,200,3989.104636
-200.0,200,3991.076099
-200.0,200,3993.045798
-200.0,200,3995.016198
-200.0,200,3997.005134
-200.0,200,3998.97139
-200.0,200,4000.965825
-200.0,200,4002.756533
-200.0,200,4004.727891
-200.0,200,4006.742896
-200.0,200,4008.695209
-200.0,200,4010.6833
-200.0,200,4012.644715
-200.0,200,4014.604636
-200.0,200,4016.564159
-200.0,200,4018.505049
-200.0,200,4020.342113
-200.0,200,4022.309597
-200.0,200,4024.26414
-200.0,200,4026.230052
-200.0,200,4028.204922
-200.0,200,4030.148707
-200.0,200,4032.132272
-200.0,200,4034.103978
-200.0,200,4035.931294
-200.0,200,4037.897727
-200.0,200,4039.862982
-200.0,200,4041.801856
-200.0,200,4043.749463
-200.0,200,4045.739993
-200.0,200,4047.707884
-200.0,200,4049.711462
-200.0,200,4051.607818
-200.0,200,4053.488444
-200.0,200,4055.461174
-200.0,200,4057.4189
-200.0,200,4059.363816
-200.0,200,4061.364882
-200.0,200,4063.356555
-200.0,200,4065.349284
-200.0,200,4067.358936
-200.0,200,4069.140811
-200.0,200,4071.102348
-200.0,200,4073.031862
-200.0,200,4074.997795
-200.0,200,4076.97975
-200.0,200,4078.977215
-200.0,200,4080.965792
-200.0,200,4082.943387
-200.0,200,4084.715308
-200.0,200,4086.658778
-200.0,200,4088.619816
-200.0,200,4090.573442
-200.0,200,4092.514226
-200.0,200,4094.478631
-200.0,200,4096.446928
-200.0,200,4098.40293
-200.0,200,4100.396394
-200.0,200,4102.200804
-200.0,200,4104.179426
-200.0,200,4106.153269
-200.0,200,4108.081852
-200.0,200,4110.074865
-200.0,200,4112.036609
-200.0,200,4113.98186
-200.0,200,4115.94875
-200.0,200,4117.762927
-200.0,200,4119.697509
-200.0,200,4121.653438
-200.0,200,4123.612128
-200.0,200,4125.602068
-200.0,200,4127.575243
-200.0,200,4129.547038
-200.0,200,4131.509968
-200.0,200,4133.466666
-200.0,200,4135.299832
-200.0,200,4137.273674
-200.0,200,4139.246973
-200.0,200,4141.229435
-200.0,200,4143.199485
-200.0,200,4145.163949
-200.0,200,4147.121512
-200.0,200,4149.074722
-200.0,200,4150.877108
-200.0,200,4152.843899
-200.0,200,4154.782296
-200.0,200,4156.752608
-200.0,200,4158.731247
-200.0,200,4160.726659
-200.0,200,4162.726623
-200.0,200,4164.730767
-200.0,200,4166.691746
-200.0,200,4168.51821
-200.0,200,4170.484267
-200.0,200,4172.470259
-200.0,200,4174.449516
-200.0,200,4176.442122
-200.0,200,4178.44586
-200.0,200,4180.401835
-200.0,200,4182.34517
-200.0,200,4184.174414
-200.0,200,4186.144245
-200.0,200,4188.117674
-200.0,200,4190.104036
-200.0,200,4192.050389
-200.0,200,4194.025117
-200.0,200,4196.007104
-200.0,200,4197.99555
-200.0,200,4199.968627
-200.0,200,4201.794259
-200.0,200,4203.791197
-200.0,200,4205.76069
-200.0,200,4207.789801
-200.0,200,4209.762407
-200.0,200,4211.711593
-200.0,200,4213.72586
-200.0,200,4215.697499
-200.0,200,4217.519228
-200.0,200,4219.500016
-200.0,200,4221.43591
-200.0,200,4223.375556
-200.0,200,4225.380908
-200.0,200,4227.352083
-200.0,200,4229.355214
-200.0,200,4231.294087
-200.0,200,4233.260145
-200.0,200,4235.087717
-200.0,200,4237.019366
-200.0,200,4239.030129
-200.0,200,4240.992303
-200.0,200,4242.995657
-200.0,200,4244.973148
-200.0,200,4246.96643
-200.0,200,4248.907548
-200.0,200,4250.728933
-200.0,200,4252.709401
-200.0,200,4254.660781
-200.0,200,4256.623702
-200.0,200,4258.589896
-200.0,200,4260.558386
-200.0,200,4262.513598
-200.0,200,4264.497295
-200.0,200,4266.311804
-200.0,200,4268.287026
-200.0,200,4270.249994
-200.0,200,4272.226469
-200.0,200,4274.194853
-200.0,200,4276.134662
-200.0,200,4278.096501
-200.0,200,4280.053853
-200.0,200,4282.016542
-200.0,200,4283.841286
-200.0,200,4285.794373
-200.0,200,4287.811157
-200.0,200,4289.804152
-200.0,200,4291.741529
-200.0,200,4293.696925
-200.0,200,4295.659794
-200.0,200,4297.651964
-200.0,200,4299.471088
-200.0,200,4301.414308
-200.0,200,4303.404347
-200.0,200,4305.372571
-200.0,200,4307.356839
-200.0,200,4309.322209
-200.0,200,4311.265847
-200.0,200,4313.223283
-200.0,200,4315.18055
-200.0,200,4317.004238
-200.0,200,4318.953735
-200.0,200,4320.9137
-200.0,200,4322.862171
-200.0,200,4324.81952
-200.0,200,4326.792092
-200.0,200,4328.7566
-200.0,200,4330.719621
-200.0,200,4332.501814
-200.0,200,4334.451809
-200.0,200,4336.423856
-200.0,200,4338.426538
-200.0,200,4340.410991
-200.0,200,4342.407052
-200.0,200,4344.358922
-200.0,200,4346.345607
-200.0,200,4348.318993
-200.0,200,4350.106766
-200.0,200,4352.073818
-200.0,200,4354.040676
-200.0,200,4356.023309
-200.0,200,4357.979187
-200.0,200,4359.924102
-200.0,200,4361.930592
-200.0,200,4363.908835
-200.0,200,4365.727109
-200.0,200,4367.69555
-200.0,200,4369.683003
-200.0,200,4371.659236
-200.0,200,4373.603602
-200.0,200,4375.572588
-200.0,200,4377.589508
-200.0,200,4379.554157
-200.0,200,4381.528629
-200.0,200,4383.294345
-200.0,200,4385.28621
-200.0,200,4387.262771
-200.0,200,4389.255179
-200.0,200,4391.215399
-200.0,200,4393.198007
-200.0,200,4395.194194
-200.0,200,4397.139692
-200.0,200,4398.938397
-200.0,200,4400.895388
-200.0,200,4402.888663
-200.0,200,4404.863447
-200.0,200,4406.886152
-200.0,200,4408.839788
-200.0,200,4410.810836
-200.0,200,4412.777769
-200.0,200,4414.784476
-200.0,200,4416.606862
-200.0,200,4418.55795
-200.0,200,4420.507197
-200.0,200,4422.462772
-200.0,200,4424.432501
-200.0,200,4426.413196
-200.0,200,4428.378981
-200.0,200,4430.371606
-200.0,200,4432.165635
-200.0,200,4434.145798
-200.0,200,4436.140245
-200.0,200,4438.126843
-200.0,200,4440.110618
